time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:25:15.680000,75729,1515,647000000,,0.500227587857,0.349482133106,0.0246096754465,0.000213554929839,0.999999924201,0.000186073440113,-0.000267149506685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.701000,75730,1515,667000000,,0.500227589055,0.349482137162,0.0246096516518,0.000213546532115,0.999999924196,0.000186094918891,-0.000267161764901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.701000,75731,1515,687000000,,0.500227595032,0.349482136294,0.0246096451687,0.000213544292093,0.999999924199,0.000186090678823,-0.000267153996688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.731000,75732,1515,707000000,,0.500227592958,0.349482132142,0.024609647331,0.00021354725868,0.999999924197,0.000186085685504,-0.000267160667223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.731000,75733,1515,727000000,,0.500227582096,0.349482144239,0.0246096748156,0.000213543197614,0.999999924205,0.000186072851026,-0.000267145556465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.765000,75734,1515,747000000,,0.500227586086,0.349482142163,0.0246096719583,0.000213534447224,0.999999924208,0.000186073662782,-0.000267140797464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.767000,75735,1515,767000000,,0.50022758442,0.349482141702,0.0246096410642,0.000213544752152,0.999999924196,0.000186089724326,-0.000267164576177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.789000,75736,1515,787000000,,0.500227595401,0.349482131493,0.0246096488766,0.000213550605109,0.999999924195,0.000186096195902,-0.000267159123978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.810000,75737,1515,807000000,,0.500227595746,0.349482128831,0.0246096392283,0.000213548324652,0.999999924199,0.000186081260999,-0.000267158317523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.846000,75738,1515,827000000,,0.500227593733,0.34948212559,0.0246096404023,0.000213548568343,0.999999924198,0.000186078489122,-0.000267164258655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.874000,75739,1515,847000000,,0.500227598773,0.349482117801,0.0246096458663,0.000213569200811,0.999999924193,0.000186075301505,-0.000267165629582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.875000,75740,1515,867000000,,0.500227598709,0.349482125003,0.0246096752609,0.000213556461235,0.999999924201,0.000186079252245,-0.00026714441359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.909000,75741,1515,887000000,,0.500227603747,0.349482125668,0.0246096705333,0.000213556388547,0.999999924203,0.000186081954209,-0.000267136865519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.909000,75742,1515,907000000,,0.500227575257,0.349482159849,0.0246096752147,0.000213522895295,0.999999924207,0.000186085672958,-0.000267142468948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.944000,75743,1515,927000000,,0.500227593077,0.349482125513,0.0246096371395,0.000213554415885,0.999999924196,0.00018607806753,-0.000267166270974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.947000,75744,1515,947000000,,0.500227597021,0.349482122259,0.0246096354189,0.000213547917122,0.999999924199,0.000186075587962,-0.000267162706575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:15.976000,75745,1515,967000000,,0.500227590679,0.349482134044,0.0246096746276,0.00021355516569,0.999999924202,0.00018607360129,-0.000267145059738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:16.009000,75746,1515,987000000,,0.500227590677,0.349482136609,0.0246096509297,0.000213544205371,0.999999924197,0.000186094132571,-0.000267159662139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:16.009000,75747,1516,7000000,,0.500227593456,0.349482134516,0.0246096450646,0.000213546780158,0.999999924198,0.000186088900676,-0.000267156475393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:25:16.043000,75748,1516,27000000,,0.500227591015,0.349482130822,0.0246096472389,0.000213546799645,0.999999924197,0.000186084447121,-0.000267163206893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
