time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:27:32.213000,82557,1652,207000000,,0.604567696276,-0.189448747925,-0.0155712307518,0.00236019912025,0.999995639799,0.00173115500645,-0.000391082686856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.241000,82558,1652,227000000,,0.605099633425,-0.189399417288,-0.0143242457729,0.00232345660075,0.999995537609,0.00186728181824,0.000198924444662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.273000,82559,1652,247000000,,0.605695733308,-0.189281216069,-0.01296604046,0.00233421141384,0.999994765589,0.00205598079306,0.000890614519204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.274000,82560,1652,267000000,,0.605894827959,-0.189251880338,-0.0117051261192,0.00232248696115,0.999994514545,0.00206136570784,0.00115226116528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.301000,82561,1652,287000000,,0.605626780474,-0.189295644444,-0.01067074758,0.00221488497269,0.999994994117,0.002024553061,0.00100359832365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.312000,82562,1652,307000000,,0.604987546824,-0.189434379728,-0.00975337720549,0.0022585690595,0.999995619838,0.00187161847878,0.000395239307153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.340000,82563,1652,327000000,,0.604464343889,-0.189565447676,-0.00887954118037,0.00224655842319,0.999995938233,0.00175327270172,-5.02752672423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.370000,82564,1652,347000000,,0.604368334524,-0.189632500546,-0.00797297028832,0.00221233991938,0.999996092101,0.00170697616289,-8.69916025896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.370000,82565,1652,367000000,,0.604759122819,-0.189584556807,-0.00708496167595,0.00221179265882,0.999995842373,0.00180584144892,0.000402674336429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.399000,82566,1652,387000000,,0.604968136978,-0.189513366037,-0.00589828514105,0.0021727171817,0.999995655002,0.00188137915999,0.00065550676448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.409000,82567,1652,407000000,,0.604986288282,-0.189489437956,-0.00479508324495,0.00218726112742,0.999995546888,0.00187952376073,0.000767778779006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.439000,82568,1652,427000000,,0.604890297221,-0.189507257449,-0.0039606233118,0.00197898190952,0.999996038091,0.00184227190977,0.000783241139465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.467000,82569,1652,447000000,,0.604653972913,-0.189547906133,-0.00325682396674,0.00202138531792,0.999996086922,0.00182679679876,0.000634787287431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:27:32.467000,82570,1652,467000000,,0.604215602444,-0.189631760927,-0.00242863999204,0.002053098904,0.9999963938,0.00171829790313,0.0002112436661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
