time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:33:29.213000,115042,2009,212000000,FT_Top_Plate_right,0.00020997519812,0.000474606586041,0.52142731094,-2.17531374228e-06,0.00351773555051,-3.16176252306e-06
1970/01/01/08:33:29.218000,115043,2009,217000000,FT_Top_Plate_right,0.000164930212718,0.000395891229053,0.522095960808,-2.34811656247e-06,0.00352213620038,-2.7159226849e-06
1970/01/01/08:33:29.222000,115044,2009,222000000,FT_Top_Plate_right,0.000212092887056,0.000471822558805,0.5214046222,-2.20508296215e-06,0.00351753750278,-3.28357902402e-06
1970/01/01/08:33:29.227000,115045,2009,227000000,FT_Top_Plate_right,0.000153838422616,0.000372411792222,0.522057842909,-2.22167116316e-06,0.00352201080568,-2.42248804522e-06
1970/01/01/08:33:29.231000,115046,2009,232000000,FT_Top_Plate_right,0.000211074562074,0.000473964692591,0.521430283402,-2.15063823716e-06,0.00351778116173,-3.30461983663e-06
1970/01/01/08:33:29.237000,115047,2009,237000000,FT_Top_Plate_right,0.000166006580418,0.000393190409506,0.522100616354,-2.31676676169e-06,0.00352218685734,-2.616005169e-06
1970/01/01/08:33:29.242000,115048,2009,242000000,FT_Top_Plate_right,0.000212844145332,0.000471261316446,0.521407544639,-2.19951158691e-06,0.00351756497982,-3.29496723883e-06
1970/01/01/08:33:29.247000,115049,2009,247000000,FT_Top_Plate_right,0.000154055521682,0.000373282645871,0.522057551426,-2.23717667928e-06,0.00352200374067,-2.42049891332e-06
1970/01/01/08:33:29.252000,115050,2009,252000000,FT_Top_Plate_right,0.000188221437242,0.000409625759584,0.521816471784,-2.36692900409e-06,0.00352027309075,-2.68427268007e-06
1970/01/01/08:33:29.259000,115051,2009,257000000,FT_Top_Plate_right,0.000183971627657,0.000413019287263,0.521854318881,-2.33088192267e-06,0.00352055871427,-2.8280401743e-06
1970/01/01/08:33:29.262000,115052,2009,262000000,FT_Top_Plate_right,0.00014726314764,0.000357767387304,0.522283092631,-2.47127824401e-06,0.00352334076903,-2.28715835819e-06
1970/01/01/08:33:29.267000,115053,2009,267000000,FT_Top_Plate_right,0.000213162759576,0.000478894979259,0.521404663342,-2.26440361896e-06,0.00351754871886,-3.29695600189e-06
1970/01/01/08:33:29.272000,115054,2009,272000000,FT_Top_Plate_right,0.000153725180082,0.000379830895377,0.522057201689,-2.28102654153e-06,0.00352199949979,-2.45874113421e-06
1970/01/01/08:33:29.277000,115055,2009,277000000,FT_Top_Plate_right,0.000187805685984,0.000408403352128,0.52181811104,-2.34708982253e-06,0.0035202835299,-2.70040687467e-06
1970/01/01/08:33:29.282000,115056,2009,282000000,FT_Top_Plate_right,0.000184108413445,0.000411733904462,0.521856378095,-2.31508905348e-06,0.00352057752735,-2.85157926614e-06
1970/01/01/08:33:29.287000,115057,2009,287000000,FT_Top_Plate_right,0.000148050187687,0.000357601246738,0.522284535435,-2.47106857231e-06,0.00352336034355,-2.30862503185e-06
1970/01/01/08:33:29.292000,115058,2009,292000000,FT_Top_Plate_right,0.000214138183704,0.000479703593546,0.521405048987,-2.27584267776e-06,0.0035175600257,-3.31324360362e-06
1970/01/01/08:33:29.298000,115059,2009,297000000,FT_Top_Plate_right,0.000154346326911,0.000380833414907,0.522056762805,-2.29377236259e-06,0.00352199944196,-2.46953394046e-06
1970/01/01/08:33:29.302000,115060,2009,302000000,FT_Top_Plate_right,0.000184076546857,0.000413127850665,0.521849976923,-2.31655929462e-06,0.00352054448802,-2.79828651418e-06
1970/01/01/08:33:29.307000,115061,2009,307000000,FT_Top_Plate_right,0.000147632721059,0.000356399122696,0.522285792541,-2.44156633673e-06,0.00352337568631,-2.42920863535e-06
1970/01/01/08:33:29.312000,115062,2009,312000000,FT_Top_Plate_right,0.000213757266447,0.000476106319948,0.521408672994,-2.23417685111e-06,0.00351758922091,-3.18675014664e-06
1970/01/01/08:33:29.317000,115063,2009,317000000,FT_Top_Plate_right,0.000154227546086,0.000380273464277,0.522059021646,-2.28468677112e-06,0.00352201652426,-2.57492141293e-06
1970/01/01/08:33:29.322000,115064,2009,322000000,FT_Top_Plate_right,0.000183756816521,0.000413911166281,0.521849812768,-2.3269759607e-06,0.00352053941114,-2.84086390213e-06
1970/01/01/08:33:29.327000,115065,2009,327000000,FT_Top_Plate_right,0.000169273355598,0.000414782556581,0.521871059695,-2.10701161811e-06,0.00352082772545,-2.74122086843e-06
