time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:31:15.168000,91930,1875,166000000,FT_Top_Plate_right,-0.000749531779075,0.00111189601446,0.521656402967,-5.89124059519e-06,0.00351541411294,-7.22096581071e-06
1970/01/01/08:31:15.171000,91931,1875,171000000,FT_Top_Plate_right,-0.000488315442885,0.00141088633678,0.522104270807,-8.10292231784e-06,0.00351710267911,-9.73871921681e-06
1970/01/01/08:31:15.176000,91932,1875,176000000,FT_Top_Plate_right,-0.00069996924509,0.00116850302491,0.521665848848,-6.32610465881e-06,0.00351532994941,-7.59917394102e-06
1970/01/01/08:31:15.181000,91933,1875,181000000,FT_Top_Plate_right,-0.000612504387248,0.00126463187218,0.521900166645,-6.99601487117e-06,0.00351640670015,-8.78937479144e-06
1970/01/01/08:31:15.186000,91934,1875,186000000,FT_Top_Plate_right,-0.000752960248008,0.00110773433507,0.521651671586,-5.84404906835e-06,0.00351535069057,-7.25217665925e-06
1970/01/01/08:31:15.191000,91935,1875,191000000,FT_Top_Plate_right,-0.000490164510916,0.00140408731737,0.522103336682,-8.04093122262e-06,0.0035170823564,-9.29872443014e-06
1970/01/01/08:31:15.196000,91936,1875,196000000,FT_Top_Plate_right,-0.000698362965491,0.00117109419385,0.521667820874,-6.3412183303e-06,0.00351536167802,-7.97907191382e-06
1970/01/01/08:31:15.201000,91937,1875,201000000,FT_Top_Plate_right,-0.000609323829122,0.00124606885886,0.521902993224,-6.8734067153e-06,0.00351646134323,-8.14328531993e-06
1970/01/01/08:31:15.206000,91938,1875,206000000,FT_Top_Plate_right,-0.000647521641833,0.00124666012369,0.521738356031,-6.69286628871e-06,0.00351566317258,-8.61031740497e-06
1970/01/01/08:31:15.211000,91939,1875,211000000,FT_Top_Plate_right,-0.000674318972958,0.00119302170549,0.52183089999,-6.40613823253e-06,0.00351616662418,-7.89399666245e-06
1970/01/01/08:31:15.215000,91940,1875,216000000,FT_Top_Plate_right,-0.000490223135641,0.00141007885811,0.522100513232,-8.10570875173e-06,0.00351703551797,-9.70526447194e-06
1970/01/01/08:31:15.221000,91941,1875,221000000,FT_Top_Plate_right,-0.000700591224778,0.00118646132242,0.521664252028,-6.47742474814e-06,0.00351530756928,-7.64750467809e-06
1970/01/01/08:31:15.226000,91942,1875,226000000,FT_Top_Plate_right,-0.000612290594016,0.00126806507698,0.521899730637,-7.03152191406e-06,0.00351640474416,-8.75641050066e-06
1970/01/01/08:31:15.231000,91943,1875,231000000,FT_Top_Plate_right,-0.000675999734538,0.00119764222557,0.521817838869,-6.43322420814e-06,0.00351610083065,-8.37671967349e-06
1970/01/01/08:31:15.236000,91944,1875,236000000,FT_Top_Plate_right,-0.000488734819801,0.00140504911556,0.522103275635,-8.05824239401e-06,0.00351708323108,-9.33319850375e-06
1970/01/01/08:31:15.241000,91945,1875,241000000,FT_Top_Plate_right,-0.000696788902718,0.00117253120675,0.521672201541,-6.35669263155e-06,0.00351540419523,-8.02003426212e-06
1970/01/01/08:31:15.247000,91946,1875,246000000,FT_Top_Plate_right,-0.000608432540238,0.00126534922472,0.521905820313,-7.01687833202e-06,0.00351648855534,-8.31494596824e-06
