time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:30:31.483000,85376,1831,479000000,FT_Top_Plate_right,-0.000739203832141,0.00110763079104,0.521772847838,-5.83230092829e-06,0.00351569173814,-7.76811744557e-06
1970/01/01/08:30:31.484000,85377,1831,484000000,FT_Top_Plate_right,-0.000600047584099,0.00130042216698,0.521853791037,-7.08443849094e-06,0.0035155682657,-8.6627208077e-06
1970/01/01/08:30:31.489000,85378,1831,489000000,FT_Top_Plate_right,-0.000746603816139,0.00108911345024,0.521670746899,-5.98608997747e-06,0.00351508415816,-7.36765781352e-06
1970/01/01/08:30:31.494000,85379,1831,494000000,FT_Top_Plate_right,-0.000660680459461,0.001175017322,0.52189961231,-6.50636260378e-06,0.00351614099738,-8.05773825723e-06
1970/01/01/08:30:31.499000,85380,1831,499000000,FT_Top_Plate_right,-0.000744413283455,0.00110810735526,0.521741584188,-5.84976763548e-06,0.00351547116093,-7.33299594377e-06
1970/01/01/08:30:31.504000,85381,1831,504000000,FT_Top_Plate_right,-0.000598466670973,0.0013054357287,0.521856914784,-7.12191718747e-06,0.00351559173639,-9.15177882798e-06
1970/01/01/08:30:31.509000,85382,1831,509000000,FT_Top_Plate_right,-0.000744229918574,0.00108353227151,0.521676659149,-5.93566660903e-06,0.00351515180691,-6.9841275347e-06
1970/01/01/08:30:31.514000,85383,1831,514000000,FT_Top_Plate_right,-0.000657448466065,0.0011895606711,0.521906273545,-6.60255256418e-06,0.00351622462279,-8.20919392778e-06
1970/01/01/08:30:31.519000,85384,1831,519000000,FT_Top_Plate_right,-0.000740620118365,0.00110826844309,0.521747411876,-5.85255639928e-06,0.00351555090771,-7.31952004437e-06
1970/01/01/08:30:31.524000,85385,1831,524000000,FT_Top_Plate_right,-0.00054653782737,0.00131001689607,0.522093547982,-7.38887067166e-06,0.00351675325297,-9.12977974348e-06
1970/01/01/08:30:31.528000,85386,1831,529000000,FT_Top_Plate_right,-0.000545061385157,0.00132311901408,0.522115046823,-7.48329696457e-06,0.00351685314422,-9.04482320747e-06
1970/01/01/08:30:31.534000,85387,1831,534000000,FT_Top_Plate_right,-0.000790727974424,0.00102648264755,0.521686651452,-5.46726107839e-06,0.00351527473805,-6.67779360003e-06
1970/01/01/08:30:31.539000,85388,1831,539000000,FT_Top_Plate_right,-0.000660629173784,0.00119460258551,0.521898544911,-6.6632179254e-06,0.00351613061849,-8.13764365333e-06
1970/01/01/08:30:31.544000,85389,1831,544000000,FT_Top_Plate_right,-0.000744067363187,0.00111177982491,0.521741093036,-5.88763840964e-06,0.00351546709496,-7.28154595381e-06
1970/01/01/08:30:31.549000,85390,1831,549000000,FT_Top_Plate_right,-0.000549559766801,0.00132591763822,0.52208979955,-7.49866205989e-06,0.00351669892411,-9.25188928754e-06
1970/01/01/08:30:31.554000,85391,1831,554000000,FT_Top_Plate_right,-0.000545135692249,0.00132027454973,0.522115771775,-7.45533628698e-06,0.00351686364984,-8.85444242984e-06
1970/01/01/08:30:31.559000,85392,1831,559000000,FT_Top_Plate_right,-0.000787795616949,0.0010292706324,0.521690931265,-5.48152757979e-06,0.00351534078713,-7.14952143024e-06
1970/01/01/08:30:31.564000,85393,1831,564000000,FT_Top_Plate_right,-0.000656474136198,0.0011929281511,0.521904298965,-6.662301781e-06,0.0035162164992,-7.73265917049e-06
1970/01/01/08:30:31.569000,85394,1831,569000000,FT_Top_Plate_right,-0.000741161261989,0.00111569426042,0.521745656504,-5.91464494017e-06,0.00351552786177,-7.7679961867e-06
1970/01/01/08:30:31.573000,85395,1831,574000000,FT_Top_Plate_right,-0.00054910297872,0.00132438737182,0.522091354574,-7.48961546697e-06,0.0035167107473,-9.06986902297e-06
1970/01/01/08:30:31.579000,85396,1831,579000000,FT_Top_Plate_right,-0.000790957887977,0.00102436149871,0.521682837577,-5.44334065379e-06,0.00351526060503,-6.73741690529e-06
1970/01/01/08:30:31.584000,85397,1831,584000000,FT_Top_Plate_right,-0.000659119966669,0.00119071884362,0.521902206448,-6.61976114879e-06,0.0035161763294,-8.19047156126e-06
1970/01/01/08:30:31.589000,85398,1831,589000000,FT_Top_Plate_right,-0.000741075293329,0.00111048811888,0.52174599095,-5.8746560448e-06,0.00351553510162,-7.28904291302e-06
1970/01/01/08:30:31.594000,85399,1831,594000000,FT_Top_Plate_right,-0.000546678782098,0.00132745077144,0.522093214755,-7.51668803949e-06,0.00351675360555,-9.21891721454e-06
1970/01/01/08:30:31.599000,85400,1831,599000000,FT_Top_Plate_right,-0.000744304921665,0.0010823913247,0.521671938745,-5.89384601609e-06,0.00351510562097,-6.98003233625e-06
1970/01/01/08:30:31.608000,85401,1831,604000000,FT_Top_Plate_right,-0.000745513478449,0.0010811401006,0.521680218368,-5.85699349504e-06,0.0035151466174,-7.44378316673e-06
1970/01/01/08:30:31.608000,85402,1831,609000000,FT_Top_Plate_right,-0.000556333712428,0.0013259952977,0.522077968093,-7.44519844443e-06,0.00351670249353,-8.79879566249e-06
1970/01/01/08:30:31.614000,85403,1831,614000000,FT_Top_Plate_right,-0.000742749223169,0.00111691780542,0.521742140708,-5.93853202407e-06,0.00351548682399,-7.70893086216e-06
1970/01/01/08:30:31.619000,85404,1831,619000000,FT_Top_Plate_right,-0.000549317036392,0.00133003500637,0.522089654967,-7.54241615294e-06,0.00351669831925,-9.24776585083e-06
1970/01/01/08:30:31.624000,85405,1831,624000000,FT_Top_Plate_right,-0.000746418635768,0.001082422748,0.521670286555,-5.89031599361e-06,0.00351506982726,-7.03410987054e-06
1970/01/01/08:30:31.629000,85406,1831,629000000,FT_Top_Plate_right,-0.000555416876469,0.00132840883582,0.522077348837,-7.45065022132e-06,0.00351672029561,-9.29458715578e-06
1970/01/01/08:30:31.634000,85407,1831,634000000,FT_Top_Plate_right,-0.000740420152584,0.00112468055557,0.521747529811,-5.98592359156e-06,0.00351555634707,-7.42320745327e-06
1970/01/01/08:30:31.639000,85408,1831,639000000,FT_Top_Plate_right,-0.000545514600532,0.00132890099681,0.522096386596,-7.52800168884e-06,0.00351678925472,-9.26387048218e-06
1970/01/01/08:30:31.644000,85409,1831,644000000,FT_Top_Plate_right,-0.000743102951795,0.00108383596893,0.521675654384,-5.90655055899e-06,0.00351513691371,-7.01529245204e-06
1970/01/01/08:30:31.649000,85410,1831,649000000,FT_Top_Plate_right,-0.000645763240168,0.00118708019919,0.521941191412,-6.68568701086e-06,0.00351631112022,-8.19437725243e-06
1970/01/01/08:30:31.654000,85411,1831,654000000,FT_Top_Plate_right,-0.000660766857731,0.00118066172264,0.521912136195,-6.52724366488e-06,0.00351620759738,-7.76130730492e-06
1970/01/01/08:30:31.658000,85412,1831,659000000,FT_Top_Plate_right,-0.00079528414235,0.00102597478892,0.521662434626,-5.49152708289e-06,0.00351512345444,-6.61208267666e-06
1970/01/01/08:30:31.664000,85413,1831,664000000,FT_Top_Plate_right,-0.00054863498543,0.00131699640115,0.522089124129,-7.45870437158e-06,0.00351670079369,-9.07024463704e-06
1970/01/01/08:30:31.669000,85414,1831,669000000,FT_Top_Plate_right,-0.00074643364558,0.00108539108945,0.521670724866,-5.91884584869e-06,0.00351506496974,-6.98703499835e-06
1970/01/01/08:30:31.674000,85415,1831,674000000,FT_Top_Plate_right,-0.000647511995625,0.00118501316447,0.521939530196,-6.65961660765e-06,0.00351628538054,-8.19969167488e-06
1970/01/01/08:30:31.679000,85416,1831,679000000,FT_Top_Plate_right,-0.000659463389775,0.00117932777354,0.521914569143,-6.51069595091e-06,0.00351624410288,-7.78968595284e-06
1970/01/01/08:30:31.684000,85417,1831,684000000,FT_Top_Plate_right,-0.000791474542981,0.00102923902454,0.521667598042,-5.51271580311e-06,0.00351520413363,-7.08072368093e-06
1970/01/01/08:30:31.689000,85418,1831,689000000,FT_Top_Plate_right,-0.00054494985009,0.00133192283716,0.522094474278,-7.58116259977e-06,0.00351677762788,-8.79011600127e-06
1970/01/01/08:30:31.693000,85419,1831,694000000,FT_Top_Plate_right,-0.000744315329945,0.00108884494846,0.521674444713,-5.94117038061e-06,0.00351510958294,-7.47654874014e-06
1970/01/01/08:30:31.699000,85420,1831,699000000,FT_Top_Plate_right,-0.000661897859685,0.00118140371486,0.521899701271,-6.53417495565e-06,0.003516133193,-7.80746791579e-06
1970/01/01/08:30:31.703000,85421,1831,704000000,FT_Top_Plate_right,-0.00079470954312,0.00102248737275,0.521662747171,-5.45279599045e-06,0.00351514132252,-6.67772346594e-06
1970/01/01/08:30:31.709000,85422,1831,709000000,FT_Top_Plate_right,-0.000546435173698,0.00131390684577,0.522093717748,-7.4239191426e-06,0.00351676124422,-9.11181107769e-06
1970/01/01/08:30:31.714000,85423,1831,714000000,FT_Top_Plate_right,-0.000742902746733,0.00108566817128,0.521676113799,-5.92413266157e-06,0.00351513693334,-6.97947196245e-06
1970/01/01/08:30:31.719000,85424,1831,719000000,FT_Top_Plate_right,-0.00065921369657,0.00118639067281,0.521901856067,-6.57395662807e-06,0.00351617916468,-8.16767858901e-06
1970/01/01/08:30:31.723000,85425,1831,724000000,FT_Top_Plate_right,-0.000696292799362,0.0011620901831,0.521738184604,-6.24834780744e-06,0.00351539576855,-7.61039520578e-06
1970/01/01/08:30:31.729000,85426,1831,729000000,FT_Top_Plate_right,-0.000720975172443,0.00111271326055,0.521831805224,-5.98962732677e-06,0.00351590503117,-7.77453639558e-06
1970/01/01/08:30:31.734000,85427,1831,734000000,FT_Top_Plate_right,-0.000547072200589,0.00133076113828,0.522090387948,-7.57764672562e-06,0.00351670675329,-8.76329436517e-06
1970/01/01/08:30:31.739000,85428,1831,739000000,FT_Top_Plate_right,-0.000745189414315,0.0011056072585,0.521672482848,-6.082627998e-06,0.00351508207865,-7.51593421376e-06
1970/01/01/08:30:31.745000,85429,1831,744000000,FT_Top_Plate_right,-0.000661862370286,0.0011849083031,0.521898930135,-6.56991318483e-06,0.00351612819742,-7.77077321662e-06
1970/01/01/08:30:31.749000,85430,1831,749000000,FT_Top_Plate_right,-0.000698108098111,0.00117641858638,0.521736903797,-6.34916625656e-06,0.00351536831527,-7.77525478299e-06
1970/01/01/08:30:31.753000,85431,1831,754000000,FT_Top_Plate_right,-0.000719950508228,0.00111454680579,0.521833196976,-6.00290760738e-06,0.0035159279923,-7.82566609495e-06
1970/01/01/08:30:31.760000,85432,1831,759000000,FT_Top_Plate_right,-0.000544035561387,0.00133386957731,0.522094056061,-7.60563163478e-06,0.00351676513566,-8.79285635015e-06
