time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:30:31.483000,91520,1831,467000000,,0.550985581611,-0.28059016126,0.0274913644369,0.000442558319134,0.999999062007,0.00112149124217,0.000649911559201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.512000,91521,1831,487000000,,0.550985579631,-0.280590153391,0.0274914325588,0.000442543328697,0.999999062077,0.00112144672193,0.000649890185886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.513000,91522,1831,507000000,,0.550985586759,-0.280590158082,0.0274914283871,0.000442510528894,0.999999062082,0.0011214455943,0.000649906471199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.534000,91523,1831,527000000,,0.550985581381,-0.28059015271,0.0274913599321,0.000442537617462,0.999999061998,0.0011215052181,0.000649915248782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.547000,91524,1831,547000000,,0.550985582252,-0.280590158625,0.0274913648625,0.000442543961283,0.999999062028,0.00112148597472,0.000649897187019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.575000,91525,1831,567000000,,0.55098558385,-0.280590174354,0.0274913623522,0.000442533476511,0.999999062047,0.00112146778874,0.000649907011377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.600000,91526,1831,587000000,,0.550985583099,-0.280590168092,0.027491362308,0.000442552031979,0.999999062023,0.00112148257268,0.000649906174496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.633000,91527,1831,607000000,,0.550985571484,-0.280590175088,0.0274913684223,0.000442570888987,0.999999062003,0.00112149447598,0.000649903957483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.633000,91528,1831,627000000,,0.550985575827,-0.28059018363,0.0274913674218,0.000442532941717,0.999999062029,0.00112148181577,0.000649910686073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:30:31.659000,91529,1831,647000000,,0.550985585929,-0.280590150631,0.0274913662502,0.000442526875036,0.999999062017,0.00112149245488,0.000649915826622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
