time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:23:02.862000,23633,1382,860000000,FT_Top_Plate_right,-0.000223639410039,0.000740323716309,0.521880816469,-4.06300509066e-06,0.00351842961663,-4.9082625748e-06
1970/01/01/08:23:02.865000,23634,1382,865000000,FT_Top_Plate_right,-0.000254560058949,0.000639245291213,0.522100178884,-3.77478068967e-06,0.00352010706742,-4.3261151098e-06
1970/01/01/08:23:02.870000,23635,1382,870000000,FT_Top_Plate_right,-0.000207986733214,0.00082915140504,0.521625309917,-4.29899024614e-06,0.00351639134926,-5.49383472865e-06
1970/01/01/08:23:02.876000,23636,1382,875000000,FT_Top_Plate_right,-0.000249510997122,0.000669913105416,0.521938943402,-3.91246565077e-06,0.00351908093262,-4.51515182701e-06
1970/01/01/08:23:02.880000,23637,1382,880000000,FT_Top_Plate_right,-0.000212720613032,0.000743304413711,0.521882186668,-4.13857679451e-06,0.00351833408147,-4.9132699485e-06
1970/01/01/08:23:02.885000,23638,1382,885000000,FT_Top_Plate_right,-0.000222350437495,0.000740512201964,0.521882888105,-4.05755398846e-06,0.00351846718945,-5.14186234248e-06
1970/01/01/08:23:02.889000,23639,1382,890000000,FT_Top_Plate_right,-0.00025188974932,0.000638548389337,0.522103990757,-3.77723546266e-06,0.00352016771243,-4.15303537821e-06
1970/01/01/08:23:02.895000,23640,1382,895000000,FT_Top_Plate_right,-0.000205577202054,0.000842938885978,0.521628788594,-4.40631944182e-06,0.00351644033722,-5.81057178544e-06
1970/01/01/08:23:02.900000,23641,1382,900000000,FT_Top_Plate_right,-0.000248346293321,0.000669951422812,0.521940846434,-3.91952933243e-06,0.00351910042213,-4.34487708643e-06
1970/01/01/08:23:02.905000,23642,1382,905000000,FT_Top_Plate_right,-0.000224471910778,0.000743433262918,0.521871277599,-4.09677047648e-06,0.00351837398562,-5.13872572658e-06
1970/01/01/08:23:02.910000,23643,1382,910000000,FT_Top_Plate_right,-0.000252708543741,0.000636185290554,0.522101336452,-3.74919219953e-06,0.00352014727942,-4.17230462641e-06
1970/01/01/08:23:02.915000,23644,1382,915000000,FT_Top_Plate_right,-0.000205037490371,0.000838202999735,0.52163030866,-4.35182375247e-06,0.00351646583872,-5.81729750484e-06
1970/01/01/08:23:02.920000,23645,1382,920000000,FT_Top_Plate_right,-0.00024622299936,0.000655392710121,0.521944292395,-3.80621169925e-06,0.00351915028822,-4.22150074419e-06
1970/01/01/08:23:02.925000,23646,1382,925000000,FT_Top_Plate_right,-0.000222438816413,0.00074441637723,0.521873768133,-4.11130070089e-06,0.00351841375626,-5.08264745107e-06
1970/01/01/08:23:02.930000,23647,1382,930000000,FT_Top_Plate_right,-0.000246743677563,0.000730476535746,0.521805488778,-4.01335711374e-06,0.00351827240252,-4.81238868528e-06
1970/01/01/08:23:02.935000,23648,1382,935000000,FT_Top_Plate_right,-0.000233394776114,0.000702635952873,0.522006695868,-3.88804046532e-06,0.00351933055227,-4.87749140904e-06
1970/01/01/08:23:02.939000,23649,1382,940000000,FT_Top_Plate_right,-0.000207618777883,0.000839919170571,0.521621807977,-4.38665930328e-06,0.00351636826126,-5.57967643228e-06
1970/01/01/08:23:02.945000,23650,1382,945000000,FT_Top_Plate_right,-0.000250045265045,0.000671995215625,0.521938883036,-3.93814915237e-06,0.00351906501611,-4.51295842521e-06
1970/01/01/08:23:02.950000,23651,1382,950000000,FT_Top_Plate_right,-0.000225878094843,0.000743974141601,0.521869456961,-4.10844606206e-06,0.00351834761273,-4.91200958702e-06
1970/01/01/08:23:02.955000,23652,1382,955000000,FT_Top_Plate_right,-0.000248142668472,0.000722944384379,0.521804178491,-3.94973811776e-06,0.00351825430141,-4.99991958844e-06
1970/01/01/08:23:02.960000,23653,1382,960000000,FT_Top_Plate_right,-0.000232443206149,0.000702366116161,0.522008279246,-3.88945531113e-06,0.00351935968946,-4.70714158632e-06
1970/01/01/08:23:02.965000,23654,1382,965000000,FT_Top_Plate_right,-0.000205092057473,0.000843587446793,0.521625562171,-4.41677977063e-06,0.00351642559606,-5.80432424238e-06
