time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:34:44.845000,104188,2084,827000000,,0.640441629703,-0.18013099496,0.0261197283653,0.000211839168144,0.999999788874,0.000610888392069,6.4746728401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:44.847000,104189,2084,847000000,,0.640441633284,-0.180130988313,0.0261197258533,0.00021184770793,0.999999788861,0.000610905570587,6.47567325009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:44.880000,104190,2084,867000000,,0.64044162271,-0.180131001399,0.0261197308581,0.000211869933478,0.999999788854,0.000610909976121,6.47490610764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:44.910000,104191,2084,887000000,,0.640441632409,-0.18013095391,0.0261197918835,0.000211807514247,0.999999788878,0.000610889925638,6.47697230331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:44.910000,104192,2084,907000000,,0.64044163594,-0.180130957387,0.026119791387,0.000211809382693,0.999999788887,0.000610874977594,6.47577699657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:44.928000,104193,2084,927000000,,0.640441638237,-0.180130952815,0.0261197888414,0.000211829059576,0.999999788876,0.000610885695003,6.47654682614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:44.948000,104194,2084,947000000,,0.640441624476,-0.180130992697,0.0261197282315,0.000211855373598,0.999999788867,0.000610894411777,6.47357306899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:44.974000,104195,2084,967000000,,0.640441633774,-0.180130995015,0.0261197221007,0.000211832527157,0.999999788868,0.000610898698308,6.47602180702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.006000,104196,2084,987000000,,0.64044162857,-0.180130967839,0.0261197292318,0.000211843242586,0.999999788856,0.000610915919086,6.47521202123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.036000,104197,2085,7000000,,0.640441633351,-0.180130971594,0.0261197298791,0.000211830171567,0.999999788863,0.00061090864266,6.47566056877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.036000,104198,2085,27000000,,0.640441628159,-0.180130989085,0.026119732078,0.000211834254598,0.99999978887,0.000610895357557,6.47497637693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.064000,104199,2085,47000000,,0.640441631561,-0.180130982953,0.0261197291656,0.000211850819348,0.999999788857,0.000610910399987,6.47600862127e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.067000,104200,2085,67000000,,0.640441627013,-0.180130970612,0.026119796978,0.000211844955035,0.999999788883,0.000610871865255,6.47448813571e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.103000,104201,2085,87000000,,0.640441634082,-0.180130971133,0.0261197251612,0.000211818730348,0.999999788864,0.000610910432442,6.47624047355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.133000,104202,2085,107000000,,0.640441636223,-0.180130973147,0.0261197252011,0.000211822339659,0.999999788866,0.000610906190227,6.4755685686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.133000,104203,2085,127000000,,0.640441636966,-0.180130970376,0.0261197234175,0.000211843811438,0.999999788857,0.000610912396358,6.4759641781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.161000,104204,2085,147000000,,0.640441623875,-0.180130988038,0.026119732225,0.000211848527968,0.999999788868,0.000610895178513,6.47367204118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.167000,104205,2085,167000000,,0.640441632692,-0.180130989587,0.0261197251834,0.000211831532685,0.999999788867,0.000610901079606,6.47592645612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.194000,104206,2085,187000000,,0.640441622271,-0.180131004753,0.0261197303272,0.000211872375059,0.999999788856,0.000610905114409,6.47473572815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.232000,104207,2085,207000000,,0.640441633322,-0.180130952708,0.0261197910373,0.00021181326856,0.999999788874,0.000610893929204,6.47707619845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.232000,104208,2085,227000000,,0.640441636303,-0.1801309582,0.0261197919397,0.000211805981164,0.999999788889,0.000610873874694,6.47579225642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.264000,104209,2085,247000000,,0.640441638682,-0.180130953435,0.0261197892572,0.000211829141668,0.999999788877,0.000610885054694,6.4766075551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.267000,104210,2085,267000000,,0.640441624624,-0.180130992206,0.0261197283123,0.000211857580248,0.999999788866,0.000610895560615,6.47357255256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.302000,104211,2085,287000000,,0.64044162902,-0.180130986355,0.0261197934555,0.000211831899299,0.999999788884,0.000610871512686,6.4765297999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.329000,104212,2085,307000000,,0.640441631115,-0.180130983099,0.0261197929958,0.000211833669448,0.99999978888,0.00061087879292,6.47638320857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.329000,104213,2085,327000000,,0.640441636044,-0.180130964341,0.0261197281907,0.000211841670562,0.999999788857,0.000610913952387,6.47603675987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.365000,104214,2085,347000000,,0.640441623639,-0.180130983429,0.0261197353089,0.000211841149911,0.999999788866,0.00061090016539,6.47440334867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.367000,104215,2085,367000000,,0.640441630557,-0.180130985255,0.0261197284769,0.00021183316168,0.999999788864,0.000610904761768,6.47606100777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.395000,104216,2085,387000000,,0.640441627079,-0.180130973176,0.0261197962481,0.000211850650206,0.999999788883,0.00061086901683,6.47442607462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:34:45.430000,104217,2085,407000000,,0.640441634831,-0.18013097002,0.0261197245646,0.000211822870623,0.999999788861,0.000610913868399,6.47630156704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
