time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:08:57.312000,0,537,310000000,FT_Top_Plate_right,0.000382482635804,0.000288359297912,0.52184216774,-1.62384173801e-06,0.00352161807834,-1.75885703628e-06
1970/01/01/08:08:57.315000,1,537,315000000,FT_Top_Plate_right,0.000401372288814,0.000204061205443,0.522196874777,-2.8566010104e-06,0.00352346068833,-1.27386152989e-06
1970/01/01/08:08:57.320000,2,537,320000000,FT_Top_Plate_right,0.00035651338188,0.000393113025861,0.521442908236,-1.24910574764e-07,0.00351941240916,-2.9330502741e-06
1970/01/01/08:08:57.324000,3,537,325000000,FT_Top_Plate_right,0.000390272000583,0.000235935383351,0.522049665782,-2.39519549032e-06,0.00352279241158,-1.68390369188e-06
1970/01/01/08:08:57.329000,4,537,330000000,FT_Top_Plate_right,0.000382251604755,0.0002912191683,0.521842318848,-1.62222017095e-06,0.00352162672837,-2.14438979182e-06
1970/01/01/08:08:57.334000,5,537,335000000,FT_Top_Plate_right,0.000401736042494,0.000201804242445,0.522201298988,-2.83547823408e-06,0.00352350649016,-1.09862817063e-06
1970/01/01/08:08:57.340000,6,537,340000000,FT_Top_Plate_right,0.000357042314611,0.000391209724641,0.521446490073,-1.15700625773e-07,0.00351944790931,-2.76186974492e-06
1970/01/01/08:08:57.344000,7,537,345000000,FT_Top_Plate_right,0.000390415643486,0.00023491085697,0.522049748767,-2.39264447025e-06,0.00352279213607,-1.51077643737e-06
1970/01/01/08:08:57.350000,8,537,350000000,FT_Top_Plate_right,0.00038203853854,0.000291898462082,0.521840939681,-1.63038189845e-06,0.00352160822592,-2.16245185047e-06
1970/01/01/08:08:57.355000,9,537,355000000,FT_Top_Plate_right,0.000381033409904,0.000270247622229,0.521929183506,-1.80301114856e-06,0.00352220780314,-1.59444390935e-06
