time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:24:31.250000,73509,1471,247000000,,0.650371333652,-0.370342192239,0.0259082873457,0.000293245675712,0.999999768593,0.000555864601501,0.000260451249335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.267000,73510,1471,267000000,,0.650371334287,-0.370342195804,0.0259082943643,0.000293246708902,0.999999768603,0.000555853371433,0.000260437277704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.290000,73511,1471,287000000,,0.6503713213,-0.37034223729,0.0259082156776,0.000293257383319,0.999999768599,0.000555861741433,0.000260420458217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.324000,73512,1471,307000000,,0.650371327748,-0.370342231183,0.0259082120681,0.000293266939556,0.999999768584,0.000555878269778,0.00026043527809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.345000,73513,1471,327000000,,0.650371319616,-0.370342217317,0.0259082968044,0.000293271467777,0.999999768591,0.000555862179261,0.00026043805946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.361000,73514,1471,347000000,,0.650371316475,-0.370342219371,0.0259082194411,0.000293249231755,0.999999768584,0.000555885109137,0.000260439258435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.377000,73515,1471,367000000,,0.65037132101,-0.370342223349,0.0259082204255,0.000293253688023,0.999999768592,0.000555872866583,0.000260427732661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.406000,73516,1471,387000000,,0.650371326864,-0.370342219153,0.0259082162332,0.000293272450315,0.999999768578,0.000555883125199,0.00026044105638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.430000,73517,1471,407000000,,0.650371322828,-0.370342208116,0.0259082962139,0.000293258939121,0.999999768606,0.000555849645331,0.000260419225641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.430000,73518,1471,427000000,,0.650371331963,-0.370342213186,0.0259082896274,0.00029323375825,0.999999768608,0.000555846702117,0.00026044573046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:24:31.459000,73519,1471,447000000,,0.650371328615,-0.370342207734,0.0259082136079,0.000293260394668,0.99999976858,0.000555888528963,0.000260433880842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
