time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
1970/01/01/08:22:04.211000,66156,1324,187000000,,0.170141982207,-0.754715294604,0.0591291790353,0.409211070728,0.844043956346,-0.249106779498,-0.241001891607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.211000,66157,1324,207000000,,0.17014196605,-0.754715299886,0.0591291910275,0.409211002511,0.844043983268,-0.249106754653,-0.241001938828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.239000,66158,1324,227000000,,0.170141972742,-0.754715294657,0.0591291697339,0.409211101397,0.844043952691,-0.249106761287,-0.241001871156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.247000,66159,1324,247000000,,0.170141966685,-0.754715288912,0.059129183963,0.409211057482,0.844043968172,-0.249106743298,-0.241001910096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.278000,66160,1324,267000000,,0.170141992485,-0.754715289113,0.0591291729302,0.409211028565,0.844043977852,-0.249106769762,-0.241001897944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.314000,66161,1324,287000000,,0.170142012668,-0.754715273627,0.0591292632058,0.409211080849,0.844043954829,-0.249106781787,-0.241001877368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.314000,66162,1324,307000000,,0.170141925792,-0.754715337286,0.0591292375983,0.409211000473,0.844043950451,-0.249106839103,-0.241001969932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.345000,66163,1324,327000000,,0.17014198175,-0.75471530328,0.0591291732026,0.409211068452,0.84404395789,-0.249106781514,-0.241001887979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.347000,66164,1324,347000000,,0.170141984601,-0.754715290086,0.059129181301,0.409211004549,0.844043989477,-0.249106751652,-0.241001916726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.374000,66165,1324,367000000,,0.170142000171,-0.754715284941,0.0591291788706,0.409211093274,0.844043945005,-0.249106788756,-0.241001883473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.410000,66166,1324,387000000,,0.170141972022,-0.754715288286,0.0591291882352,0.409211017088,0.844043978442,-0.249106755136,-0.241001930481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.410000,66167,1324,407000000,,0.170141978912,-0.754715292537,0.0591291728866,0.409211064061,0.844043961733,-0.249106766088,-0.24100189792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.440000,66168,1324,427000000,,0.170142007239,-0.754715274826,0.0591292602475,0.409211051814,0.844043977088,-0.249106753263,-0.241001878194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.447000,66169,1324,447000000,,0.170142002451,-0.754715281407,0.0591292667268,0.409211064466,0.844043961667,-0.249106781652,-0.241001881376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.467000,66170,1324,467000000,,0.170141990927,-0.754715288167,0.0591291563787,0.409211023943,0.844043990147,-0.249106748778,-0.241001884419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.499000,66171,1324,487000000,,0.170141940458,-0.754715328963,0.0591292398554,0.409211036094,0.844043929313,-0.249106858198,-0.241001963744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.528000,66172,1324,507000000,,0.17014198226,-0.754715294655,0.0591291790401,0.409211070712,0.844043956368,-0.249106779516,-0.241001891539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.528000,66173,1324,527000000,,0.170141966031,-0.754715299825,0.0591291910214,0.409211002526,0.844043983258,-0.249106754621,-0.241001938871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.558000,66174,1324,547000000,,0.170141972677,-0.754715294546,0.0591291697237,0.40921110142,0.844043952665,-0.249106761233,-0.241001871265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.569000,66175,1324,567000000,,0.170142015279,-0.754715267036,0.0591292505147,0.409211033967,0.844043986223,-0.249106753489,-0.241001876273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.591000,66176,1324,587000000,,0.170142014422,-0.754715284398,0.059129266879,0.409211039491,0.844043968001,-0.249106801535,-0.241001881049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.611000,66177,1324,607000000,,0.170142020497,-0.754715281464,0.0591292522089,0.409211044354,0.844043977983,-0.249106777122,-0.241001863067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.642000,66178,1324,627000000,,0.170141933951,-0.754715328079,0.0591292310488,0.409211025344,0.844043942287,-0.249106831526,-0.241001964126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.671000,66179,1324,647000000,,0.170141983842,-0.754715296499,0.0591291727681,0.409211072183,0.844043957622,-0.249106776438,-0.241001887828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.671000,66180,1324,667000000,,0.170141977785,-0.754715294681,0.0591291872344,0.409210981449,0.844043994808,-0.24910676002,-0.241001928627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.708000,66181,1324,687000000,,0.170141996947,-0.754715287452,0.0591291825509,0.409211106587,0.844043937129,-0.249106793467,-0.241001883582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.708000,66182,1324,707000000,,0.170141974662,-0.754715290096,0.0591291855099,0.409211017927,0.844043980957,-0.249106751796,-0.241001923697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.734000,66183,1324,727000000,,0.170141980647,-0.754715293061,0.059129171527,0.409211061126,0.844043963533,-0.249106765539,-0.241001897169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.747000,66184,1324,747000000,,0.170142007508,-0.754715272759,0.0591292594815,0.409211054295,0.844043976217,-0.249106752004,-0.241001878334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.787000,66185,1324,767000000,,0.170142000836,-0.754715279295,0.0591292671378,0.4092110639,0.84404396137,-0.249106780867,-0.241001884188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.808000,66186,1324,787000000,,0.17014198915,-0.754715287913,0.0591291573601,0.409211023444,0.844043989491,-0.249106749618,-0.241001886693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.842000,66187,1324,807000000,,0.170141940571,-0.754715330279,0.059129239935,0.409211036551,0.844043929223,-0.249106858819,-0.241001962639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.842000,66188,1324,827000000,,0.170141983619,-0.754715296318,0.05912917873,0.409211070677,0.844043956941,-0.249106779831,-0.241001889264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.856000,66189,1324,847000000,,0.170141967042,-0.75471530051,0.0591291908128,0.409211002301,0.844043983702,-0.249106754712,-0.241001937606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.867000,66190,1324,867000000,,0.170141972467,-0.754715293734,0.0591291697175,0.409211101515,0.844043952545,-0.249106760856,-0.241001871911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.901000,66191,1324,887000000,,0.170142014222,-0.754715265588,0.0591292505702,0.409211034237,0.844043985781,-0.249106752921,-0.241001877949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.930000,66192,1324,907000000,,0.170142013577,-0.754715283615,0.0591292668915,0.409211039664,0.844043967682,-0.24910680125,-0.241001882165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.930000,66193,1324,927000000,,0.170142020556,-0.754715281943,0.0591292522086,0.409211044313,0.844043978024,-0.249106777351,-0.241001862756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.967000,66194,1324,947000000,,0.17014193473,-0.754715329287,0.0591292310731,0.409211025115,0.844043942608,-0.249106832057,-0.241001962841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:04.967000,66195,1324,967000000,,0.170141984554,-0.754715297333,0.0591291728139,0.409211071991,0.8440439579,-0.249106776795,-0.241001886812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.001000,66196,1324,987000000,,0.170141977839,-0.754715294457,0.0591291872355,0.40921098149,0.844043994808,-0.249106759894,-0.241001928691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.007000,66197,1325,7000000,,0.170141996384,-0.754715286468,0.0591291824894,0.409211106796,0.844043936895,-0.249106792992,-0.241001884539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.028000,66198,1325,27000000,,0.170141974038,-0.754715289276,0.0591291854476,0.4092110181,0.844043980717,-0.249106751422,-0.241001924634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.062000,66199,1325,47000000,,0.170141980506,-0.754715293097,0.0591291715246,0.409211061109,0.844043963494,-0.249106765587,-0.241001897282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.089000,66200,1325,67000000,,0.170142007918,-0.754715273533,0.0591292595424,0.409211054117,0.844043976392,-0.249106752393,-0.241001877621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.089000,66201,1325,87000000,,0.170142001389,-0.754715280062,0.0591292671983,0.409211063739,0.844043961584,-0.249106781227,-0.241001883341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.110000,66202,1325,107000000,,0.170141989362,-0.754715288011,0.0591291573655,0.409211023429,0.844043989562,-0.249106749636,-0.241001886455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.127000,66203,1325,127000000,,0.1701419403,-0.75471532969,0.0591292398837,0.409211036679,0.844043929105,-0.249106858515,-0.241001963148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.162000,66204,1325,147000000,,0.170141983154,-0.75471529562,0.0591291786729,0.40921107082,0.844043956758,-0.249106779502,-0.241001890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.193000,66205,1325,167000000,,0.170141966806,-0.754715300317,0.0591291908019,0.409211002327,0.844043983619,-0.249106754647,-0.241001937916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.193000,66206,1325,187000000,,0.170141972644,-0.754715294159,0.0591291697571,0.409211101413,0.844043952625,-0.249106761086,-0.241001871566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.217000,66207,1325,207000000,,0.170142014621,-0.7547152662,0.0591292506199,0.409211034106,0.844043985939,-0.249106753215,-0.241001877312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.227000,66208,1325,227000000,,0.170142013834,-0.754715283865,0.0591292669069,0.409211039617,0.844043967776,-0.249106801349,-0.241001881815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.261000,66209,1325,247000000,,0.170142020467,-0.754715281652,0.0591292521801,0.409211044379,0.84404397798,-0.24910677719,-0.241001862965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.295000,66210,1325,267000000,,0.17014193441,-0.754715328761,0.0591292310298,0.409211025223,0.84404394248,-0.249106831803,-0.241001963369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.295000,66211,1325,287000000,,0.170141984306,-0.75471529705,0.0591291727947,0.409211072042,0.844043957808,-0.249106776677,-0.24100188717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.328000,66212,1325,307000000,,0.170141977872,-0.754715294636,0.0591291872546,0.409210981442,0.844043994829,-0.24910676,-0.241001928587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.328000,66213,1325,327000000,,0.170141996643,-0.754715286906,0.0591291825259,0.4092111067,0.844043937,-0.249106793209,-0.241001884109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.362000,66214,1325,347000000,,0.170141974278,-0.754715289568,0.0591291854683,0.409211018041,0.844043980808,-0.24910675155,-0.241001924282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.367000,66215,1325,367000000,,0.170141980524,-0.754715293006,0.0591291715132,0.409211061133,0.844043963494,-0.249106765526,-0.241001897304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.387000,66216,1325,387000000,,0.170142007723,-0.754715273176,0.059129259512,0.409211054192,0.844043976312,-0.249106752216,-0.241001877959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.419000,66217,1325,407000000,,0.17014200302,-0.754715279093,0.0591291688516,0.40921104941,0.84404397488,-0.249106752999,-0.241001890285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.450000,66218,1325,427000000,,0.170142000725,-0.754715292277,0.059129178068,0.40921103557,0.844043973645,-0.249106775893,-0.241001894444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.450000,66219,1325,447000000,,0.170142002502,-0.754715288104,0.0591291693809,0.409211042343,0.844043976076,-0.249106757587,-0.241001893353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.475000,66220,1325,467000000,,0.170141989599,-0.754715283214,0.059129174397,0.409211090262,0.844043952534,-0.249106760358,-0.241001891571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.487000,66221,1325,487000000,,0.170141913087,-0.754715348943,0.0591292518794,0.409210972749,0.844043950205,-0.249106867534,-0.241001988483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.519000,66222,1325,507000000,,0.170141967611,-0.754715297004,0.059129173226,0.409211075807,0.844043961765,-0.249106762126,-0.241001881961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.555000,66223,1325,527000000,,0.170142003634,-0.754715272364,0.0591292621405,0.409211038069,0.844043977461,-0.249106762301,-0.241001890884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.555000,66224,1325,547000000,,0.170142017566,-0.7547152896,0.0591292631996,0.409211052632,0.844043962771,-0.249106814414,-0.241001863739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.589000,66225,1325,567000000,,0.170142021173,-0.754715278015,0.0591292521237,0.409211026343,0.844043987815,-0.249106762543,-0.241001874284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.589000,66226,1325,587000000,,0.170141987564,-0.754715281973,0.0591291724769,0.409211081955,0.844043957762,-0.249106747104,-0.241001901066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.622000,66227,1325,607000000,,0.170141983093,-0.754715292874,0.0591291730231,0.409211059456,0.84404396553,-0.249106763513,-0.241001895103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.630000,66228,1325,627000000,,0.170141927233,-0.754715341379,0.0591292425208,0.409210954597,0.844043964203,-0.249106860661,-0.241001977382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.655000,66229,1325,647000000,,0.170141998457,-0.754715286896,0.0591291803162,0.409211102924,0.844043940932,-0.249106789205,-0.241001880887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.688000,66230,1325,667000000,,0.170141970881,-0.754715291627,0.0591291893851,0.409211014215,0.844043980351,-0.249106752462,-0.241001931437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.688000,66231,1325,687000000,,0.170141981528,-0.754715296333,0.059129171378,0.409211066956,0.844043959493,-0.249106776473,-0.241001890116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.722000,66232,1325,707000000,,0.170142008388,-0.754715270087,0.0591292588567,0.409211049904,0.844043979351,-0.249106745113,-0.241001881935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.727000,66233,1325,727000000,,0.170142001426,-0.754715279575,0.0591291701933,0.409211049176,0.844043974072,-0.249106754757,-0.241001891692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.756000,66234,1325,747000000,,0.170142000369,-0.754715292865,0.0591291782246,0.409211037251,0.844043972445,-0.249106778125,-0.241001893484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.794000,66235,1325,767000000,,0.170142002556,-0.754715287903,0.0591291693049,0.409211041284,0.844043976965,-0.249106755571,-0.241001894121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.794000,66236,1325,787000000,,0.170141990215,-0.754715283763,0.0591291739399,0.409211090927,0.84404395244,-0.249106761036,-0.241001890069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.820000,66237,1325,807000000,,0.170141913397,-0.754715348863,0.0591292518162,0.409210972598,0.844043950334,-0.249106867424,-0.241001988398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.827000,66238,1325,827000000,,0.170141967327,-0.754715296753,0.0591291734345,0.40921107546,0.844043961813,-0.249106761908,-0.241001882607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.867000,66239,1325,847000000,,0.170142003416,-0.75471527212,0.0591292621269,0.40921103849,0.844043977176,-0.249106762488,-0.241001890974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.895000,66240,1325,867000000,,0.170142017311,-0.754715289534,0.0591292633094,0.409211052368,0.844043962815,-0.249106814271,-0.241001864181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.895000,66241,1325,887000000,,0.170142021352,-0.754715278172,0.0591292519894,0.409211026574,0.844043987797,-0.249106762621,-0.241001873873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.928000,66242,1325,907000000,,0.17014198777,-0.754715282206,0.0591291724795,0.409211081786,0.8440439579,-0.249106747145,-0.24100190083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.928000,66243,1325,927000000,,0.170141983198,-0.754715292997,0.0591291730552,0.409211059419,0.844043965558,-0.249106763606,-0.241001894973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.957000,66244,1325,947000000,,0.170141927209,-0.754715341255,0.0591292425115,0.409210954654,0.844043964174,-0.24910686061,-0.241001977441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.967000,66245,1325,967000000,,0.170141998279,-0.754715286694,0.0591291803416,0.409211102901,0.844043940887,-0.249106789109,-0.241001881184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970/01/01/08:22:05.993000,66246,1325,987000000,,0.170141970803,-0.754715291496,0.0591291893395,0.40921101432,0.844043980291,-0.249106752414,-0.241001931517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
